ID,vendor_id,payment_type,fare_amount,tip_amount,tipped,pickup_long,pickup_lat,dropoff_long,dropoff_lat
7343,VTS,CRD,52.5,10.5,1,-73.994041,40.690956,-73.782204,40.648788
7344,VTS,CRD,72,18.12,1,-73.972343,40.756905,-74.184074,40.691971
7345,VTS,CSH,61,0,0,-73.781898,40.644615,-74.031258,40.619862
7346,VTS,CRD,52,9,1,-73.790001,40.64687,-73.964149,40.792313
7347,VTS,CSH,51,0,0,-73.876282,40.773331,-73.781525,40.970387
7348,CMT,CSH,2.5,0,0,-73.976601,40.750679,-73.976601,40.750679
7349,VTS,CSH,66,0,0,-73.783844,40.648682,-73.981148,40.683884
7350,VTS,CSH,70.5,0,0,-73.776772,40.645596,-73.975555,40.730076
7351,VTS,CRD,52,5,1,-73.982407,40.774841,-73.795258,40.644627
7352,VTS,CSH,52,0,0,-74.004425,40.741695,-73.782761,40.648808
7353,CMT,CRD,83.5,16.7,1,-73.786751,40.641632,-73.717102,40.840359
7354,CMT,CSH,5.5,0,0,-73.969475,40.785423,-73.957611,40.782497
7355,CMT,CSH,76,0,0,-73.870682,40.77364,-73.906578,40.923351
7356,VTS,CSH,77.5,0,0,-73.989761,40.725739,-74.183182,40.688011
7357,CMT,CSH,52,0,0,-73.781509,40.644882,-74.006729,40.715893
7358,VTS,CRD,52,10.4,1,-74.005798,40.74551,-73.790192,40.646839
7359,CMT,CSH,52,0,0,-73.960449,40.761597,-73.790138,40.646839
7360,CMT,CRD,52,11.56,1,-73.787125,40.641445,-73.999458,40.72863
7361,CMT,CRD,52,10,1,-73.974403,40.783134,-73.779243,40.645119
7362,CMT,CRD,75,10,1,-73.863091,40.769043,-74.005898,40.620354
7363,VTS,CRD,52,13,1,-73.776749,40.64521,-74.005089,40.721611
7364,VTS,CRD,73.5,9,1,-73.966164,40.805061,-74.176636,40.693993
7365,CMT,CSH,52,0,0,-73.970444,40.796829,-73.776802,40.644699
7366,VTS,CSH,52,0,0,-73.783417,40.648621,-73.994537,40.71043
7367,VTS,CRD,52,10.4,1,-73.777077,40.646366,-73.967354,40.803539
7368,VTS,CSH,52,0,0,-73.785759,40.648018,-74.0103,40.711208
7369,VTS,CRD,52,10.4,1,-73.781937,40.644596,-73.975792,40.679573
7370,CMT,CSH,52,0,0,-73.78405,40.648594,-74.010872,40.710907
7371,CMT,CRD,52,11.56,1,-73.968864,40.790833,-73.783821,40.643616
7372,VTS,CSH,59,0,0,-73.781113,40.645065,-73.995079,40.700123
7373,CMT,CRD,67.5,0,0,-73.781273,40.644936,-74.00074,40.681366
7374,VTS,CRD,61,12.4,1,-73.997284,40.719322,-73.933762,40.704899
7375,CMT,CSH,99.5,0,0,-73.780273,40.645481,-73.762863,40.96212
7376,VTS,CRD,118.5,23.7,1,-73.984909,40.768566,-73.786537,40.640121
7377,VTS,CRD,151,30.2,1,-73.863228,40.769211,-73.454826,40.682526
7378,VTS,CRD,52,10.4,1,-73.789032,40.644978,-73.993629,40.713783
7379,CMT,CRD,52,11.46,1,-73.790932,40.645428,-73.978134,40.778179
7380,VTS,CRD,52,11.47,1,-73.969292,40.799126,-73.783676,40.643627
7381,VTS,CSH,54,0,0,-73.783829,40.648663,-73.962715,40.720821
7382,CMT,CRD,52,14.45,1,-73.978783,40.787609,-73.781891,40.64439
7383,VTS,CRD,52,11.47,1,-73.781174,40.644985,-73.958778,40.800068
7384,VTS,CRD,62,12.4,1,-73.872055,40.771587,-73.651901,40.584015
7385,CMT,CRD,70.5,16.2,1,-74.005836,40.742088,-74.177025,40.69487
7386,CMT,CRD,52,17.34,1,-73.970604,40.793446,-73.785606,40.643242
7387,VTS,CRD,114,24.12,1,-73.877525,40.772018,-73.82193,41.053902
7388,VTS,CRD,52,10.4,1,-73.779671,40.646957,-73.981361,40.774078
7389,CMT,CRD,52,15.75,1,-74.012993,40.715244,-73.788681,40.641491
7390,CMT,CRD,52,6,1,-73.780563,40.645264,-73.927948,40.853428
7391,VTS,CRD,52,5,1,-73.77684,40.645962,-73.970627,40.795891
7392,CMT,CSH,52,0,0,-73.98333,40.777744,-73.776466,40.645229
7393,VTS,CSH,52,0,0,-73.973969,40.764416,-73.789673,40.642906
7394,VTS,CRD,50.5,4,1,-73.776756,40.645512,-73.989738,40.702057
7395,VTS,CRD,52,8,1,-73.781296,40.644936,-73.990013,40.718578
7396,VTS,CSH,52,0,0,-73.782158,40.644676,-73.988564,40.774471
7397,CMT,CRD,52,11.56,1,-73.785965,40.645542,-73.979767,40.786308
7398,CMT,CRD,52,10.5,1,-73.783638,40.648666,-74.006119,40.715511
7399,VTS,CRD,51.5,5.55,1,-73.873306,40.774021,-73.97509,40.650204
7400,VTS,CRD,52,15,1,-73.790413,40.643906,-73.949821,40.771988
7401,CMT,CRD,52,10.5,1,-73.776764,40.645504,-74.00415,40.721909
7402,VTS,CRD,52,5,1,-73.789452,40.645241,-73.972855,40.793392
7403,CMT,CSH,52,0,0,-73.979027,40.767441,-73.779152,40.643631
7404,CMT,CRD,70,6,1,-73.874809,40.773941,-73.748901,40.948212
7405,VTS,CRD,52,10.4,1,-73.790291,40.64415,-73.978409,40.766705
7406,CMT,CRD,52,11.56,1,-73.784027,40.648628,-73.978539,40.761635
7407,CMT,CRD,95,20.26,1,-74.005173,40.740147,-73.798248,40.66769
7408,VTS,CRD,52,10.4,1,-73.783112,40.64436,-74.007683,40.740772
7409,CMT,CRD,145,15,1,-73.885941,40.772793,-73.413269,40.779873
7410,VTS,CRD,52,10.4,1,-73.973892,40.783028,-73.785927,40.643429
7411,VTS,CRD,52.5,3.5,1,-73.78923,40.647114,-73.973694,40.678692
7412,CMT,CSH,52,0,0,-73.789558,40.643738,-73.966171,40.769661
7413,CMT,CSH,119,0,0,-73.820541,40.709888,-74.177017,40.694859
7414,VTS,CRD,52,10,1,-73.784981,40.648567,-73.986099,40.767555
7415,VTS,CSH,52,0,0,-73.785934,40.651588,-73.971077,40.800861
7416,CMT,CRD,52,11.56,1,-73.95433,40.7785,-73.783348,40.643803
7417,CMT,CRD,52,11.56,1,-73.776718,40.645397,-73.96489,40.80666
7418,VTS,CSH,52,0,0,-73.776672,40.645271,-73.919395,40.864697
7419,VTS,CRD,52,5,1,-73.781853,40.644981,-73.961411,40.797726
7420,CMT,CRD,55,6,1,-73.789185,40.641869,-73.980957,40.679779
7421,VTS,CRD,52,10.4,1,-74.006989,40.739922,-73.789291,40.64185
7422,CMT,CRD,52,0.03,1,-73.789688,40.643658,-73.97821,40.766598
7423,VTS,CRD,52,3.17,1,-74.008652,40.705338,-73.790016,40.646927
7424,CMT,CRD,250,0,0,-73.873497,40.77393,-73.122292,40.787464
7425,VTS,CRD,55,0,0,-73.782066,40.644596,-73.861794,40.859722
7426,CMT,CRD,52,14.45,1,-73.982437,40.782505,-73.782272,40.644257
7427,VTS,CRD,52,11.47,1,-73.785454,40.649456,-73.975761,40.755642
7428,CMT,CRD,55,0,0,-73.782028,40.644794,-73.966843,40.639114
7429,CMT,CRD,52,5,1,-74.006271,40.706497,-73.776283,40.645454
7430,VTS,CRD,52,11.46,1,-73.776733,40.645466,-73.9561,40.784607
7431,VTS,CSH,64,0,0,-73.789581,40.647377,-73.901627,40.823257
7432,VTS,CRD,52,0,0,-73.776688,40.645302,-73.975792,40.744984
7433,CMT,CRD,52,11.56,1,-73.984978,40.744713,-73.789795,40.643024
7434,CMT,CSH,58.5,0,0,-73.783058,40.648659,-73.987717,40.671356
7435,CMT,CRD,52,14.45,1,-73.790009,40.643841,-73.978149,40.791718
7436,CMT,CRD,55.5,11.2,1,-73.870888,40.773853,-73.966644,40.682362
7437,CMT,CRD,52,13.12,1,-73.994659,40.739006,-73.752876,40.67487
7438,CMT,CRD,52,11.56,1,-73.97258,40.761436,-73.782852,40.643925
7439,VTS,CRD,71,14.2,1,-73.984879,40.728111,-74.176849,40.694443
7440,VTS,CRD,52,9,1,-73.778137,40.646778,-73.975945,40.778767
7441,VTS,CSH,77,0,0,-73.975227,40.756039,-74.17794,40.690079
7442,CMT,CRD,52,5,1,-73.790794,40.645172,-74.011238,40.703697
7443,VTS,CRD,52.5,13.25,1,-73.786072,40.642582,-73.998352,40.691345
7444,VTS,CRD,52,10.4,1,-73.789139,40.642353,-73.974792,40.761536
7445,VTS,CRD,62,15.62,1,-73.862793,40.768913,-73.947121,40.576519
7446,CMT,CSH,52,0,0,-73.948837,40.776951,-73.78952,40.647091
7447,VTS,CRD,52,11.47,1,-73.982224,40.762798,-73.785248,40.64315
7448,VTS,CRD,52,10.4,1,-74.008476,40.705425,-73.79232,40.644531
7449,VTS,CRD,52,8,1,-74.000206,40.742966,-73.776337,40.645725
7450,VTS,CRD,52,10.4,1,-73.78965,40.647148,-73.971535,40.76535
7451,VTS,CRD,52,10.4,1,-73.776733,40.645393,-74.00528,40.729362
7452,VTS,CSH,65.5,0,0,-73.783379,40.648605,-73.910484,40.892529
7453,VTS,CRD,85,20.27,1,-73.885765,40.773109,-74.177109,40.694962
7454,VTS,CRD,52,13,1,-73.779938,40.647163,-74.006393,40.730125
7455,CMT,CRD,60.5,12.2,1,-73.789368,40.646507,-74.023094,40.631508
7456,VTS,CRD,71.5,0,0,-73.985931,40.740726,-73.887894,40.833576
7457,CMT,CRD,52,10.5,1,-73.784492,40.648479,-74.01445,40.709698
7458,VTS,CSH,52,0,0,-73.789993,40.646881,-73.984901,40.768517
7459,CMT,CRD,52,11.55,1,-73.781349,40.646652,-74.011559,40.702415
7460,CMT,CRD,52,11,1,-73.77681,40.646103,-74.008469,40.713326
7461,VTS,CRD,52,11.47,1,-73.953453,40.776943,-73.777405,40.644646
7462,CMT,CSH,83,15,1,-73.783928,40.648663,-74.027878,40.768089
7463,VTS,CRD,52,10,1,-73.946152,40.781193,-73.776558,40.646336
7464,VTS,CRD,52,11.47,1,-73.974945,40.759396,-73.786919,40.647163
7465,VTS,CRD,52,5,1,-73.970612,40.796524,-73.789146,40.641773
7466,VTS,CSH,55.5,0,0,-73.982796,40.73093,-73.931595,40.597698
7467,CMT,CSH,52,0,0,-73.783302,40.648476,-73.953651,40.779514
7468,VTS,CSH,51,0,0,-73.783195,40.648582,-73.896095,40.850498
7469,VTS,CRD,52,10.4,1,-73.787041,40.641262,-73.981941,40.762703
7470,VTS,CRD,54,13.62,1,-73.776917,40.646198,-73.998253,40.68819
7471,CMT,CSH,68,0,0,-73.876137,40.773079,-74.260513,40.773647
7472,CMT,CRD,175,0,0,-73.975403,40.759838,-73.54097,41.049603
7473,CMT,CSH,52,0,0,-73.776726,40.64537,-74.014351,40.707729
7474,CMT,CRD,52,11.55,1,-73.776703,40.645283,-73.958054,40.781712
7475,VTS,CSH,52,0,0,-74.002708,40.741398,-73.782288,40.644146
7476,CMT,CRD,52,9,1,-74.01001,40.705177,-73.790695,40.644733
7477,VTS,CSH,52,0,0,-73.993538,40.752007,-73.787483,40.641354
7478,CMT,CSH,52,0,0,-73.814667,40.699196,-73.98909,40.778828
7479,VTS,CRD,52,9.17,1,-73.970909,40.788342,-73.783073,40.648865
7480,CMT,CSH,62,0,0,-73.776703,40.645355,-73.99897,40.685184
7481,CMT,CRD,138.5,0,0,-73.789192,40.641842,-73.422287,40.784054
7482,VTS,CSH,71.5,0,0,-73.987991,40.761734,-74.177208,40.695099
7483,VTS,CRD,52,11.47,1,-73.785255,40.648445,-73.955025,40.766399
7484,CMT,CRD,52,12,1,-73.784737,40.641743,-73.956581,40.772285
7485,CMT,CSH,59.5,0,0,-73.788429,40.640991,-73.623947,40.740131
7486,VTS,CRD,54,10.8,1,-73.789864,40.6436,-73.979095,40.692844
7487,VTS,CSH,63,0,0,-73.873375,40.773941,-74.090736,40.627724
7488,VTS,CRD,52,6,1,-73.789558,40.643429,-73.966248,40.791435
7489,CMT,CRD,20.5,4.3,1,-73.991638,40.754902,-73.915833,40.776436
7490,CMT,CRD,52,13.12,1,-73.789803,40.647797,-74.007065,40.707245
7491,CMT,CRD,52,10,1,-73.776749,40.645329,-73.951302,40.786953
7492,CMT,CRD,52,10,1,-73.790375,40.646755,-73.790375,40.646755
7493,CMT,CSH,52,0,0,-73.776764,40.646027,-73.923714,40.865658
7494,CMT,CRD,62.5,0,0,-73.776787,40.645344,-73.914383,40.837627
7495,CMT,CSH,58,0,0,-73.79052,40.64399,-73.914909,40.837643
7496,VTS,CRD,52,7,1,-73.780258,40.645561,-73.980202,40.78075
7497,VTS,CRD,52,11,1,-73.778511,40.646706,-73.980774,40.784771
7498,CMT,CRD,52,15,1,-73.954727,40.765759,-73.782433,40.644176
7499,VTS,CSH,52,0,0,-73.980522,40.749958,-73.776276,40.645912
7500,VTS,CRD,55.5,15,1,-73.944695,40.834446,-74.068192,40.606293
7501,VTS,CSH,70,0,0,-73.782341,40.644676,-73.906029,40.895119
7502,VTS,CSH,52,0,0,-73.776726,40.645245,-73.995277,40.732689
7503,CMT,CRD,52,11.55,1,-73.985596,40.760769,-73.789238,40.642239
7504,VTS,CRD,52,8,1,-73.988937,40.777714,-73.78717,40.647495
7505,VTS,CRD,52,10.4,1,-73.780991,40.64505,-74.008629,40.704243
7506,VTS,CSH,52,0,0,-73.788849,40.642727,-74.002403,40.732162
7507,VTS,CRD,52,10.4,1,-73.783257,40.648643,-73.969139,40.798416
7508,VTS,CRD,52,13,1,-73.786713,40.641773,-73.979362,40.777618
7509,VTS,CSH,145,0,0,-73.803108,40.677544,-73.908508,41.01033
7510,CMT,CRD,70.5,15.26,1,-73.781837,40.644676,-73.915688,40.888302
7511,VTS,CRD,52,10.4,1,-73.979424,40.781616,-73.790871,40.646545
7512,VTS,CRD,66,16.62,1,-73.867668,40.770897,-73.847824,40.947281
7513,CMT,CRD,52,14.45,1,-73.981033,40.777546,-73.776253,40.645599
7514,VTS,CRD,84.5,16.9,1,-73.781868,40.644714,-73.777489,40.925476
7515,VTS,CSH,52,0,0,-73.785103,40.648499,-73.982857,40.758091
7516,VTS,CRD,52,13,1,-73.782036,40.644669,-73.993401,40.743938
7517,CMT,CRD,52,2,1,-73.957344,40.766777,-73.778091,40.644936
7518,VTS,CRD,52,10.4,1,-73.783958,40.648655,-73.938004,40.855415
7519,VTS,CRD,52.5,10.6,1,-73.782013,40.644669,-73.996368,40.694271
7520,VTS,CSH,52,0,0,-73.78978,40.643906,-73.978691,40.764465
7521,CMT,CRD,52,17.34,1,-73.986992,40.766472,-73.788269,40.647488
7522,CMT,CSH,52,0,0,-73.781479,40.644798,-73.998787,40.732304
7523,VTS,CRD,52,10.4,1,-73.7836,40.648678,-73.951225,40.782452
7524,CMT,CRD,52,10.5,1,-74.006927,40.71595,-73.776314,40.645508
7525,VTS,CSH,52,0,0,-73.782211,40.644661,-73.965889,40.772083
7526,VTS,CRD,52,13,1,-74.002426,40.714554,-73.776283,40.645393
7527,VTS,CSH,52,0,0,-73.9823,40.768955,-73.786362,40.639786
7528,VTS,CRD,58.5,0,0,-73.78231,40.644619,-74.001328,40.678001
7529,VTS,CRD,52,9,1,-73.781845,40.644886,-74.016769,40.707821
7530,CMT,CRD,52,7,1,-73.782112,40.644714,-73.954308,40.781361
7531,CMT,CSH,52,0,0,-73.78064,40.646259,-73.969849,40.759243
7532,CMT,CRD,52,10.5,1,-74.010475,40.718906,-73.790466,40.643932
7533,CMT,CRD,52,10.5,1,-74.010071,40.711723,-73.776314,40.645561
7534,CMT,CRD,52,13.12,1,-73.972366,40.785755,-73.782433,40.648777
7535,CMT,CRD,52,12,1,-73.959717,40.762047,-73.776291,40.645473
7536,VTS,CSH,52,0,0,-73.789383,40.64706,-73.981354,40.768814
7537,CMT,CRD,52,10,1,-74.012894,40.702045,-73.790298,40.646828
7538,VTS,CRD,55.5,11.2,1,-73.975174,40.734798,-73.698662,40.722263
7539,VTS,CRD,52,15.6,1,-73.7882,40.641502,-73.998154,40.735718
7540,CMT,CSH,52,0,0,-74.006905,40.704517,-73.783516,40.643753
7541,VTS,CRD,120,24,1,-74.005814,40.725304,-74.39994,40.640415
7542,VTS,CRD,52,13,1,-73.776802,40.645531,-74.002258,40.738461
7543,VTS,CRD,52,13,1,-74.016129,40.715046,-73.787872,40.644886
7544,VTS,CRD,52,7,1,-73.785553,40.646065,-73.960663,40.799862
7545,VTS,CRD,52,10.4,1,-73.78923,40.647243,-74.01059,40.704201
7546,CMT,CSH,2.5,0,0,-73.976479,40.756706,-74.007187,40.736328
7547,CMT,CRD,52,7.5,1,-73.783813,40.648636,-74.006935,40.708393
7548,VTS,CSH,52,0,0,-73.785881,40.645435,-73.78289,40.644024
7549,CMT,CRD,52,9,1,-73.783867,40.648674,-74.003326,40.724072
7550,VTS,CSH,79.5,0,0,-73.998062,40.71397,-74.173462,40.660908
7551,VTS,CRD,52,13,1,-73.790588,40.64521,-74.013229,40.715054
7552,VTS,CRD,52,10.4,1,-73.973,40.793446,-73.790321,40.643768
7553,VTS,CRD,52,12.17,1,-73.978851,40.787376,-73.77784,40.644783
7554,VTS,CSH,52,0,0,-73.776726,40.645557,-73.951515,40.774052
7555,VTS,CRD,52,6.5,1,-73.790329,40.646164,-74.017944,40.709442
7556,CMT,CRD,126,27.91,1,-73.817291,40.704521,-74.180038,40.688381
7557,VTS,CSH,57.5,0,0,-73.862709,40.76878,-73.948868,40.591312
7558,CMT,CSH,2.5,0,0,-73.992195,40.749363,-73.988701,40.7202
7559,VTS,CRD,52,0,0,-73.790421,40.643757,-73.976608,40.779057
7560,VTS,CSH,52,0,0,-73.788757,40.642025,-73.981003,40.774933
7561,VTS,CRD,52,5,1,-73.776695,40.645302,-73.956604,40.766781
7562,CMT,CRD,5.5,1.2,1,-73.988029,40.769855,-73.980843,40.77985
7563,VTS,CRD,53.5,8,1,-73.781212,40.644966,-73.991493,40.688026
7564,VTS,CSH,52,0,0,-73.789032,40.641514,-73.956779,40.786686
7565,VTS,CSH,52,0,0,-73.782211,40.644661,-74.010117,40.712193
7566,VTS,CRD,52,10.4,1,-73.787193,40.645073,-74.009377,40.708813
7567,CMT,NOC,101,6,1,-73.970596,40.754147,-73.808075,41.033089
7568,CMT,CSH,60,0,0,-73.98568,40.719349,-73.904243,40.621468
7569,CMT,CRD,52,11.46,1,-73.974892,40.782898,-73.789009,40.64159
7570,VTS,CRD,52,10.4,1,-73.937523,40.758148,-73.937523,40.758148
7571,VTS,CRD,136,27.2,1,-73.954384,40.774261,-73.765572,41.157101
7572,CMT,CRD,52,10,1,-73.786995,40.641621,-73.967384,40.793015
7573,CMT,CRD,200,0,0,-73.92067,40.772953,-73.546463,41.053192
7574,CMT,CRD,52,10.5,1,-73.776772,40.645203,-74.000359,40.733086
7575,CMT,CRD,79,18.45,1,-73.972336,40.755657,-74.177109,40.695122
7576,CMT,CSH,52,0,0,-73.782013,40.644424,-73.991333,40.716133
7577,VTS,CRD,52,8,1,-73.781281,40.644962,-73.980728,40.779282
7578,CMT,CSH,53,0,0,-73.98114,40.729424,-74.102913,40.636631
7579,CMT,CSH,52,0,0,-73.97274,40.794029,-73.788582,40.647449
7580,CMT,CRD,168,16.42,1,-73.785118,40.648457,-74.079407,41.043224
7581,VTS,CSH,88.5,0,0,-73.981033,40.762581,-74.180389,40.688267
7582,VTS,CSH,57,0,0,-73.776794,40.645676,-74.011627,40.67852
7583,VTS,CSH,52,0,0,-73.783226,40.64856,-73.989677,40.725834
7584,CMT,CSH,76,0,0,-73.776718,40.645416,-73.906113,40.907978
7585,CMT,CRD,52,9,1,-73.78978,40.643936,-73.974548,40.783394
7586,VTS,CRD,52,7,1,-73.788101,40.641796,-73.972824,40.790909
7587,VTS,CSH,60,0,0,-73.783401,40.648811,-73.856018,40.85659
7588,VTS,CSH,52,0,0,-73.790146,40.646889,-73.991272,40.750107
7589,VTS,CRD,52,14.33,1,-73.790367,40.643963,-73.976959,40.776726
7590,CMT,CSH,52,0,0,-73.783943,40.648659,-73.987518,40.768475
7591,CMT,CRD,72.5,17,1,-73.988518,40.746689,-74.177315,40.695248
7592,CMT,CRD,52,11.55,1,-73.964851,40.791679,-73.783043,40.648838
7593,VTS,CSH,53.5,0,0,-73.873428,40.773922,-73.72348,40.645123
7594,VTS,CRD,52,13,1,-73.980476,40.760208,-73.776352,40.645432
7595,VTS,CRD,75,27.4,1,-73.844398,40.734837,-74.076813,40.806564
7596,CMT,CRD,52,10,1,-73.982597,40.771591,-73.781731,40.646919
7597,VTS,CRD,52,11.47,1,-73.978233,40.790852,-73.776718,40.644772
7598,CMT,CSH,52,0,0,-73.973305,40.75626,-73.78904,40.647263
7599,CMT,CRD,69,5,1,-73.78215,40.644707,-73.907822,40.689648
7600,VTS,CRD,102.5,5,1,-73.866104,40.76926,-74.156754,41.0867
7601,VTS,CSH,52,0,0,-73.789398,40.647461,-73.985741,40.752682
7602,CMT,CRD,52,11.55,1,-73.782112,40.644794,-73.964912,40.804386
7603,CMT,CRD,57,17,1,-74.0009,40.731613,-73.838882,40.5812
7604,VTS,CRD,52,10.4,1,-73.783752,40.648636,-73.981224,40.763123
7605,CMT,CSH,68,0,0,-73.97979,40.737431,-73.847977,40.574207
7606,CMT,CSH,52,0,0,-73.78952,40.645241,-73.981857,40.783447
7607,VTS,CSH,52,0,0,-73.963432,40.775032,-73.793739,40.644436
7608,VTS,CRD,52,3.3,1,-73.971191,40.795601,-73.78376,40.6436
7609,VTS,CSH,52,0,0,-73.978432,40.783047,-73.78054,40.646286
7610,CMT,CSH,61.5,0,0,-73.786598,40.641792,-74.015427,40.637169
7611,CMT,CSH,52,0,0,-73.789925,40.646671,-73.975861,40.787918
7612,VTS,CSH,52,0,0,-73.777023,40.646286,-73.950325,40.802338
7613,CMT,CSH,52,0,0,-73.776627,40.645191,-73.966301,40.794498
7614,VTS,CSH,53,0,0,-73.776604,40.645401,-73.979095,40.635273
7615,CMT,CRD,52,11.56,1,-73.778564,40.646763,-73.943756,40.830605
7616,VTS,CSH,58,0,0,-74.007301,40.740036,-74.154861,40.587742
7617,VTS,CRD,75,10,1,-73.982368,40.770576,-74.186745,40.693253
7618,CMT,CRD,52,18,1,-73.805199,40.650845,-74.017311,40.705017
7619,VTS,CRD,52,13,1,-73.972786,40.782501,-73.783676,40.643703
7620,CMT,CRD,52,10,1,-73.9533,40.771515,-73.778069,40.644901
7621,CMT,CSH,52,0,0,-73.952881,40.78664,-73.776344,40.645584
7622,VTS,CSH,56,0,0,-73.790138,40.643711,-73.973839,40.643505
7623,CMT,CSH,52,0,0,-73.776711,40.645321,-74.009178,40.708855
7624,VTS,CRD,52,7,1,-73.780746,40.645203,-73.973663,40.792286
7625,CMT,CRD,52,11.56,1,-73.789932,40.64679,-73.958672,40.773193
7626,CMT,CSH,52,0,0,-73.959717,40.762844,-73.782425,40.64872
7627,CMT,CRD,74,18.05,1,-73.976715,40.751202,-74.177185,40.695072
7628,VTS,CRD,52,10.4,1,-73.993256,40.742313,-73.781952,40.644352
7629,VTS,CRD,59.5,4,1,-73.962082,40.709408,-73.733025,40.726822
7630,VTS,CRD,52,8.7,1,-73.781792,40.644814,-73.959991,40.77882
7631,CMT,CSH,52,0,0,-73.776825,40.645424,-74.014847,40.710384
7632,VTS,CRD,52,7,1,-73.9552,40.769424,-73.788834,40.64159
7633,CMT,CRD,52,11.55,1,-73.776772,40.645592,-73.963402,40.774349
7634,CMT,CRD,52,12,1,-73.791344,40.644951,-73.977646,40.786198
7635,CMT,CSH,52,0,0,-73.785957,40.647762,-74.009468,40.711395
7636,VTS,CRD,52,5.2,1,-73.784729,40.648571,-73.949722,40.775284
7637,CMT,CRD,52,10.5,1,-73.777466,40.646652,-73.958221,40.776428
7638,CMT,CSH,10,0,0,-73.971619,40.757015,-73.953224,40.785427
7639,CMT,CSH,52,0,0,-73.965935,40.805477,-73.776352,40.64526
7640,CMT,CRD,52,8,1,-73.782028,40.644676,-73.99778,40.735405
7641,VTS,CRD,52,17.2,1,-73.787292,40.641693,-73.947258,40.816849
7642,CMT,CRD,52,11.56,1,-73.789154,40.647175,-73.978149,40.78278
7643,VTS,CRD,52,9,1,-73.969574,40.785011,-73.787086,40.647404
7644,VTS,CSH,52.5,0,0,-73.790138,40.644073,-74.012909,40.610432
7645,VTS,CRD,52,10.4,1,-73.787842,40.641666,-73.972084,40.795658
7646,VTS,CSH,74,0,0,-73.872681,40.774055,-73.968285,40.629288
7647,VTS,CSH,52,0,0,-73.781937,40.644703,-73.94735,40.818493
7648,CMT,CRD,52,11.55,1,-73.776695,40.645157,-73.954544,40.774151
7649,VTS,CRD,90,19.07,1,-73.784073,40.648598,-73.724983,40.95649
7650,VTS,CSH,52,0,0,-73.786118,40.647331,-74.015091,40.715912
7651,VTS,CSH,52,0,0,-73.789688,40.643764,-74.014427,40.709377
7652,VTS,CSH,52,0,0,-73.78199,40.644665,-73.997154,40.766968
7653,VTS,CRD,52,8,1,-73.787132,40.643948,-74.004433,40.742386
7654,CMT,CRD,52,13.1,1,-73.992409,40.724445,-73.776367,40.645149
7655,CMT,CRD,136.5,15,1,-73.783524,40.648678,-73.76133,40.978397
7656,VTS,CRD,52,13,1,-73.787514,40.641636,-73.963341,40.771698
7657,VTS,CSH,95.5,0,0,-73.960335,40.758163,-74.178085,40.690002
7658,CMT,CSH,76,0,0,-73.776779,40.645332,-73.77774,40.784328
7659,CMT,CRD,54.5,4.5,1,-73.782043,40.644642,-74.031258,40.618938
7660,CMT,CRD,52,17.3,1,-74.01722,40.706985,-73.805153,40.661404
7661,VTS,CSH,52,0,0,-73.786644,40.644176,-73.998306,40.726086
7662,VTS,CRD,52,10.4,1,-74.007561,40.705608,-73.789398,40.644646
7663,VTS,CSH,52,0,0,-73.789528,40.647064,-73.972801,40.799076
7664,VTS,CRD,66.5,0,0,-73.962357,40.779163,-73.710335,40.662258
7665,VTS,CRD,64.5,16.12,1,-73.971069,40.782967,-73.952904,40.576988
7666,CMT,CRD,52,9,1,-73.79023,40.644215,-73.970184,40.78574
7667,CMT,CSH,52,0,0,-73.781845,40.644653,-73.896645,40.762779
7668,CMT,CRD,52,6.66,1,-73.97245,40.784901,-73.783554,40.643787
7669,VTS,CRD,52,8,1,-73.786896,40.645096,-74.006813,40.713528
7670,CMT,CRD,52,11.56,1,-73.789894,40.646786,-73.977837,40.713314
7671,VTS,CSH,52,0,0,-73.976913,40.790096,-73.782455,40.648724
7672,CMT,CRD,52,10.5,1,-73.783485,40.648705,-74.007957,40.719959
7673,VTS,CRD,52,10.4,1,-73.790459,40.643509,-74.002357,40.72496
7674,VTS,CRD,52,10.4,1,-74.010406,40.705772,-73.776222,40.64571
7675,VTS,CSH,52.5,0,0,-73.787529,40.642109,-74.035011,40.611626
7676,CMT,CRD,11.5,0,0,-73.961479,40.765228,-73.971344,40.781845
7677,VTS,CRD,53.5,5.5,1,-73.783432,40.648613,-73.986824,40.732288
7678,CMT,CRD,52,4,1,-73.789993,40.647263,-73.968414,40.786755
7679,VTS,CSH,54.5,0,0,-73.776741,40.645199,-74.033958,40.614719
7680,VTS,CRD,52,10.4,1,-73.952515,40.768631,-73.78286,40.644066
7681,VTS,CRD,52,10.4,1,-73.960915,40.769901,-73.780678,40.646568
7682,VTS,CRD,52,15.6,1,-73.778534,40.644951,-73.967979,40.759487
7683,CMT,CRD,297,62.51,1,-73.807373,40.656406,-74.644615,40.324413
7684,VTS,CRD,52,10.4,1,-73.776772,40.645206,-73.982628,40.774178
7685,VTS,CRD,52,11.47,1,-73.790878,40.646473,-74.013702,40.709705
7686,CMT,CSH,52.5,0,0,-73.782005,40.644516,-73.992088,40.690311
7687,VTS,CRD,56.5,7,1,-73.781776,40.644749,-73.980751,40.633621
7688,VTS,CSH,70.5,0,0,-73.789886,40.643688,-73.995735,40.759178
7689,VTS,CSH,52,0,0,-73.78363,40.64867,-74.00457,40.721439
